Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,6,237,0,0,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,10,0,0,14,349,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
1,28,1,47,13,225,0,0,0,0,Mar,1,1,1,8,New_Visitor,FALSE,FALSE
4,27,0,0,42,602,0,0,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,76,0,0,0,0,Mar,1,1,2,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,153,0,0,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
4,15,0,0,10,197,0,0,39,0,Mar,1,1,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,18,3659,0,0,0,0,Mar,4,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1163,0,0,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,557,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,41,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,300,0,0,54,0,Mar,2,2,1,11,Returning_Visitor,TRUE,TRUE
13,1250,4,205,36,1627,0,0,7,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,69,0,0,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,390,0,0,10,1169,0,0,0,0,Mar,3,9,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,402,0,0,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,3324,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
11,216,1,70,87,3037,0,0,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,59,0,0,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
1,11,0,0,51,1059,0,0,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,FALSE
2,20,0,0,7,720,0,0,0,0,Mar,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,905,0,0,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
2,8,1,14,14,604,0,0,45,0,Mar,2,2,1,7,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,329,0,0,60,0,Mar,3,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,33,779,0,0,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
4,171,0,0,22,852,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,228,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,227,0,0,17,529,0,0,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,873,0,0,0,0,Mar,2,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,835,0,0,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,83,0,0,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,0,1,13,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,9,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,7,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,95,0,0,0,0,Mar,3,2,4,11,Returning_Visitor,FALSE,FALSE
5,86,0,0,23,267,0,0,0,0,Mar,1,1,4,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,3313,0,0,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,75,0,0,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE
2,7,0,0,10,75,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,24,27,1548,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
7,187,2,40,35,1276,0,0,0,0,Mar,1,1,6,2,Returning_Visitor,FALSE,FALSE
3,138,2,136,54,2631,0,0,0,0,Mar,1,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,96,0,0,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
2,374,0,0,3,1370,0,0,0,0,Mar,2,2,1,8,Returning_Visitor,FALSE,FALSE
2,61,0,0,5,97,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,14,0,0,46,1380,0,0,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,38,0,0,23,1484,0,0,7,0,Mar,3,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,156,0,0,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,241,0,0,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
2,96,0,0,37,1239,0,0,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
6,615,0,0,68,2525,0,0,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE,FALSE
4,111,0,0,4,54,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,147,0,0,2,35,0,0,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,176,0,0,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
3,53,0,0,11,264,0,0,0,0,Mar,3,2,1,9,Returning_Visitor,FALSE,FALSE
2,58,0,0,7,102,0,0,0,0,Mar,3,2,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
3,49,0,0,55,1042,0,0,0,0,Mar,4,2,1,2,New_Visitor,FALSE,FALSE
1,21,3,116,21,614,0,0,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,FALSE
4,115,0,0,64,1589,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,929,75,4106,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,8,0,0,14,270,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,32,0,0,8,1236,0,0,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,1384,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,52,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,11,0,0,29,665,0,0,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,64,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,327,0,0,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1691,0,0,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
4,278,0,0,3,179,0,0,0,0,Mar,3,2,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,12,407,0,0,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
6,241,0,0,39,1514,0,0,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
3,64,0,0,24,832,0,0,0,0,Mar,2,10,1,3,New_Visitor,FALSE,FALSE
1,26,0,0,12,251,0,0,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
2,64,0,0,15,566,0,0,0,0,Mar,2,2,1,1,New_Visitor,FALSE,FALSE
0,0,0,0,10,194,0,0,0,0,Mar,2,5,7,1,Returning_Visitor,FALSE,FALSE
8,130,1,18,19,298,0,0,20,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE
9,79,1,156,55,1743,0,0,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,84,0,0,27,656,0,0,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,1,9,30,1993,0,0,9,0,Mar,2,4,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,0,0,0,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,309,0,0,0,0,Mar,2,6,2,2,Returning_Visitor,FALSE,FALSE
3,41,0,0,46,2750,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,812,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,166,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
1,14,0,0,4,65,0,0,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,86,0,0,46,2451,0,0,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,227,0,0,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,618,0,0,9,341,0,0,34,0,Mar,2,2,9,3,New_Visitor,FALSE,TRUE
0,0,0,0,13,226,0,0,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE,FALSE
1,12,0,0,111,3511,0,0,12,0,Mar,3,2,5,2,Returning_Visitor,FALSE,FALSE
5,52,0,0,2,6,0,0,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
2,7,0,0,27,559,0,0,0,0,Mar,2,4,4,3,Returning_Visitor,TRUE,FALSE
8,269,0,0,33,1110,0,0,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,239,0,0,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
2,45,0,0,7,212,0,0,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
1,3,14,1165,81,2821,0,0,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,44,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,781,0,0,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
4,61,0,0,14,176,0,0,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
3,90,0,0,25,398,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,770,0,0,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE,FALSE
2,103,3,60,22,1035,0,0,16,0,Mar,1,1,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,12,0,0,0,0,Mar,1,1,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,8,0,0,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,22,400,0,0,0,0,Mar,1,5,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
9,213,5,528,61,2258,0,0,3,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,254,0,0,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,67,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,57,0,0,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,240,0,0,0,0,Mar,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,551,0,0,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
6,72,0,0,47,1532,0,0,27,0,Mar,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,380,0,0,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,14,548,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
3,304,0,0,31,1735,0,0,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,103,0,0,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
7,151,0,0,44,1406,0,0,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
3,200,0,0,8,331,0,0,0,0,Mar,3,2,2,10,New_Visitor,FALSE,FALSE
1,14,1,28,88,1759,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
7,191,4,654,31,1205,0,0,12,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
2,47,0,0,39,1743,0,0,79,0,Mar,3,3,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,236,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,197,4,246,17,427,0,0,0,0,Mar,1,1,3,2,New_Visitor,FALSE,FALSE
3,115,0,0,46,910,0,0,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
4,313,0,0,14,703,0,0,0,0,Mar,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,40,962,0,0,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
4,724,0,0,2,159,0,0,0,0,Mar,4,2,1,7,New_Visitor,FALSE,FALSE
0,0,0,0,2,24,0,0,0,0,Mar,2,6,1,2,Returning_Visitor,FALSE,FALSE
8,238,4,142,30,1570,0,0,16,0,Mar,1,2,1,9,Returning_Visitor,TRUE,TRUE
3,66,0,0,15,425,0,0,0,0,Mar,2,2,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,155,0,0,0,0,Mar,2,4,7,1,Returning_Visitor,FALSE,FALSE
2,190,1,0,37,758,0,0,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
4,174,1,19,11,306,0,0,0,0,Mar,1,2,3,8,New_Visitor,TRUE,FALSE
3,227,0,0,2,62,0,0,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
1,23,0,0,15,656,0,0,0,0,Mar,1,1,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,618,0,0,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,2,39,15,245,0,0,12,0,Mar,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,20,0,0,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,22,0,0,0,0,Mar,1,2,9,2,Returning_Visitor,FALSE,FALSE
1,26,1,0,55,872,0,0,0,0,Mar,2,5,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1372,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,41,0,0,7,139,0,0,0,0,Mar,2,5,6,2,Returning_Visitor,TRUE,FALSE
4,74,2,629,149,5042,0,0,18,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,289,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,192,0,0,0,0,Mar,2,10,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,955,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,4,11,Returning_Visitor,FALSE,FALSE
2,74,0,0,13,429,0,0,0,0,Mar,2,4,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,1547,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,45,0,0,9,96,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,112,0,0,9,199,0,0,0,0,Mar,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,8,181,0,0,0,0,Mar,3,2,1,13,Returning_Visitor,TRUE,FALSE
2,37,0,0,15,209,0,0,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,21,517,0,0,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,358,0,0,0,0,Mar,3,3,2,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,22,339,0,0,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,50,0,0,13,796,0,0,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1759,0,0,0,0,Mar,2,2,4,2,Returning_Visitor,TRUE,FALSE
2,26,0,0,19,3277,0,0,0,0,Mar,2,2,4,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,265,0,0,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
5,114,0,0,13,437,0,0,0,0,Mar,1,8,4,11,New_Visitor,FALSE,FALSE
0,0,0,0,6,92,0,0,0,0,Mar,1,1,3,10,Returning_Visitor,FALSE,FALSE
3,279,0,0,0,0,0,0,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
3,228,1,268,23,1266,0,0,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,55,2,4,2,19,0,0,0,0,Mar,1,1,8,2,New_Visitor,FALSE,FALSE
6,113,0,0,47,1882,0,0,18,0,Mar,1,1,4,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,12,616,0,0,0,0,Mar,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,155,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,815,0,0,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,21,460,0,0,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,820,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
1,9,0,0,30,659,0,0,0,0,Mar,2,2,3,3,New_Visitor,TRUE,FALSE
0,0,0,0,5,427,0,0,0,0,Mar,3,3,3,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,767,0,0,62,0,Mar,2,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,0,0,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,2425,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,320,0,0,11,417,0,0,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,15,639,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,132,8,445,0,0,0,0,Mar,3,2,4,14,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,81,0,0,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1985,0,0,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
5,98,0,0,24,758,0,0,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
7,182,0,0,15,311,0,0,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
3,97,0,0,15,482,0,0,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,0,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,35,0,0,30,710,0,0,0,0,Mar,1,1,2,1,Returning_Visitor,TRUE,FALSE
0,0,3,57,31,4547,0,0,9,0,Mar,2,4,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1040,0,0,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,223,0,0,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,2,14,11,688,0,0,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,633,0,0,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
1,77,0,0,9,312,0,0,0,0,Mar,1,1,3,3,New_Visitor,TRUE,FALSE
3,107,0,0,45,2503,0,0,10,0,Mar,2,4,1,2,New_Visitor,TRUE,FALSE
10,614,0,0,47,3609,0,0,7,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
13,316,1,0,15,407,0,0,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,39,2488,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,213,0,0,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
2,11,0,0,20,510,0,0,0,0,Mar,4,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
2,48,0,0,5,72,0,0,0,0,Mar,1,1,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,97,0,0,0,0,Mar,2,6,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,267,0,0,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,481,0,0,0,0,Mar,2,2,7,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,2528,0,0,0,0,Mar,2,2,9,1,Returning_Visitor,TRUE,FALSE
2,30,1,149,24,1530,0,0,10,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,290,0,0,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,10,0,0,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,677,0,0,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,36,0,0,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,25,0,0,6,65,0,0,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,16,631,0,0,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
8,359,2,954,14,337,0,0,0,0,Mar,3,2,7,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,77,0,0,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
5,59,0,0,3,45,0,0,0,0,Mar,2,4,6,2,Returning_Visitor,TRUE,FALSE
4,1348,0,0,22,3411,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,323,0,0,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,919,0,0,0,0,Mar,2,6,2,3,Returning_Visitor,FALSE,FALSE
18,281,6,763,79,2097,0,0,26,0,Mar,2,4,2,2,Returning_Visitor,FALSE,FALSE
4,100,0,0,66,2868,0,0,9,0,Mar,3,2,1,1,Returning_Visitor,FALSE,TRUE
1,23,0,0,27,1059,0,0,2,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
6,53,0,0,5,54,0,0,0,0,Mar,2,2,6,2,New_Visitor,TRUE,FALSE
2,8,0,0,11,544,0,0,0,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,1089,0,0,0,0,Mar,1,6,1,1,Returning_Visitor,FALSE,FALSE
1,0,1,60,43,1132,0,0,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,315,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
14,416,6,449,258,11301,0,0,34,0,Mar,2,4,9,2,Returning_Visitor,FALSE,TRUE
6,574,1,0,33,1947,0,0,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,466,2,71,26,1558,0,0,7,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,1,213,21,1199,0,0,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,927,0,0,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
9,98,0,0,37,585,0,0,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,136,0,0,0,0,Mar,2,2,3,14,Returning_Visitor,FALSE,FALSE
3,148,0,0,8,293,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,69,0,0,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
3,58,0,0,23,364,0,0,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,694,0,0,0,0,Mar,3,2,2,3,Returning_Visitor,TRUE,FALSE
1,3,0,0,3,236,0,0,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
4,98,0,0,24,1128,0,0,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,57,0,0,5,81,0,0,0,0,Mar,1,1,8,10,Returning_Visitor,FALSE,FALSE
2,34,0,0,21,522,0,0,0,0,Mar,3,2,5,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,497,0,0,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,105,0,0,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,7,0,0,4,45,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
2,38,0,0,2,493,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,3,0,0,40,625,0,0,0,0,Mar,3,7,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,117,0,0,0,0,Mar,2,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,144,0,0,0,0,Mar,3,2,7,3,Returning_Visitor,TRUE,FALSE
2,23,0,0,28,686,0,0,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,1411,1,1411,0,0,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,126,0,0,0,0,Mar,2,5,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,185,0,0,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,218,0,0,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
